Fecha (America/Mexico_City);Tempin (°C);Temp (°C);Chill (°C);Dewin (°C);Dew (°C);Heatin (°C);Heat (°C);Humin (%);Hum (%);Wspdhi (km/h);Wspdavg (km/h);Wdiravg (°);Bar (mmHg);Rain (mm);Rainrate (mm/h);
2019-02-01 09:10:00;18,6;8,4;7,2;;1,7;;7,8;40;62;11,2;6,5;349;772;0;0;
2019-02-01 09:20:00;18,8;9,8;8,9;;2,2;;9,4;40;60;11,2;6,5;343;772,1;0;0;
2019-02-01 09:30:00;19,1;11;11,1;;2,2;;10,6;39;56;11,2;6,5;324;772,2;0;0;
2019-02-01 09:40:00;19,4;11,9;11,7;;2,8;;11,1;39;55;11,2;6,5;23;772,2;0;0;
2019-02-01 09:50:00;19,7;12,7;12,8;;3,3;;12,2;38;53;7,9;4,7;320;772,2;0;0;
2019-02-01 10:00:00;20,1;13,3;12,8;;3,3;;12,8;38;52;13;3,2;20;772,1;0;0;
2019-02-01 10:10:00;20,4;13,9;13,9;;3,9;;12,8;37;51;7,9;3,2;24;772;0;0;
2019-02-01 10:20:00;20,8;14,8;15;;4,4;;13,9;37;51;4,7;1,4;33;771,9;0;0;
2019-02-01 10:30:00;21,2;15,4;15,6;;4,4;;14,4;37;48;7,9;3,2;65;771,8;0;0;
2019-02-01 10:40:00;21,3;15,4;15,6;;4,4;;14,4;37;49;6,5;1,4;226;771,7;0;0;
2019-02-01 10:50:00;21,4;15,4;15,6;;4,4;;14,4;37;49;6,5;3,2;138;771,7;0;0;
2019-02-01 11:00:00;21,6;16,1;16,1;;5;;15;37;49;7,9;1,4;198;771,6;0;0;
2019-02-01 11:10:00;21,8;16,5;16,7;;5;;15;37;47;13;4,7;168;771,5;0;0;
2019-02-01 11:20:00;22,3;17,1;17,2;;4,4;;15,6;38;44;17,6;7,9;247;771,3;0;0;
2019-02-01 11:30:00;22,7;17,7;17,2;;4,4;;16,1;38;41;16,2;6,5;274;771,1;0;0;
2019-02-01 11:40:00;22,9;17,1;15,6;;3,9;;15,6;37;41;19,4;13;221;771,1;0;0;
2019-02-01 11:50:00;23;17,2;15,6;;3,9;;15,6;37;41;19,4;13;233;771,1;0;0;
2019-02-01 12:00:00;23;16,9;16,7;;5;;15,6;37;45;20,9;13;220;771;0;0;
2019-02-01 12:10:00;23,2;17,4;17,2;;4,4;;16,1;37;43;20,9;11,2;184;770,8;0;0;
2019-02-01 12:20:00;23,3;17,3;17,2;;4,4;;16,1;37;43;20,9;11,2;141;770,6;0;0;
2019-02-01 12:30:00;23,5;17,9;17,2;;3,9;;16,1;37;40;19,4;11,2;172;770,5;0;0;
2019-02-01 12:40:00;23,8;18,3;17,2;;4,4;;16,7;37;40;24,1;13;210;770,4;0;0;
2019-02-01 12:50:00;24;18,4;17,8;;3,9;;16,7;36;38;24,1;14,4;176;770,3;0;0;
2019-02-01 13:00:00;24;18,4;17,8;;3,9;;16,7;36;38;24,1;14,4;176;770,3;0;0;
2019-02-01 13:20:00;24,6;18,8;18,3;;5;;17,2;35;41;24,1;14,4;153;769,9;0;0;
2019-02-01 13:30:00;24,8;18,8;18,9;;5;;17,2;34;40;22,7;14,4;233;769,7;0;0;
2019-02-01 13:40:00;24,9;18,9;18,3;;4,4;;17,2;34;39;20,9;13;200;769,6;0;0;
2019-02-01 13:50:00;25,1;19,4;17,8;;4,4;;17,8;34;37;28,8;13;165;769,4;0;0;
2019-02-01 14:00:00;25,2;19,8;18,9;;5;;18,3;33;38;22,7;11,2;211;769,3;0;0;
2019-02-01 14:10:00;25,3;19,6;17,8;;5;;18,3;33;38;28,8;13;241;769,3;0;0;
2019-02-01 14:20:00;25,5;20,1;20;;3,9;;18,3;33;35;25,9;14,4;151;769;0;0;
2019-02-01 14:40:00;25,7;20;19,4;;3,3;;18,3;32;34;20,9;14,4;230;769;0;0;
2019-02-01 14:50:00;25,8;20,2;20;;3,9;;18,3;33;34;24,1;11,2;155;768,8;0;0;
2019-02-01 15:10:00;25,9;20,2;18,3;;3,3;;18,3;32;33;30,6;14,4;231;768,7;0;0;
2019-02-01 15:20:00;26;20,2;19,4;;3,3;;18,3;32;33;22,7;13;217;768,7;0;0;
2019-02-01 15:30:00;26,1;20,1;18,3;;3,9;;18,3;32;34;24,1;14,4;234;768,7;0;0;
2019-02-01 15:40:00;26,1;20,2;18,3;;3,3;;18,3;31;33;25,9;13;160;768,7;0;0;
2019-02-01 15:50:00;26,1;20,2;17,8;;3,3;;18,3;31;33;25,9;13;228;768,6;0;0;
2019-02-01 16:00:00;26,2;20,3;20;;2,8;;18,3;32;31;24,1;14,4;222;768,4;0;0;
2019-02-01 16:10:00;26,2;20,1;18,3;;2,8;;18,3;32;32;25,9;14,4;221;768,5;0;0;
2019-02-01 16:20:00;26,2;20,3;20;;2,8;;18,3;32;32;22,7;13;228;768,4;0;0;
2019-02-01 16:30:00;26,2;20,4;20,6;;2,8;;18,3;32;31;20,9;13;214;768,3;0;0;
2019-02-01 16:40:00;26,2;20,3;19,4;;2,8;;18,3;32;31;20,9;13;179;768,2;0;0;
2019-02-01 16:50:00;26,2;20,2;18,9;;2,2;;18,3;32;31;20,9;11,2;234;768,2;0;0;
2019-02-01 17:10:00;26,2;20,2;20;;2,2;;18,3;32;30;20,9;11,2;191;768,2;0;0;
2019-02-01 17:20:00;26,2;20,2;18,9;;2,2;;18,3;32;30;17,6;11,2;200;768,2;0;0;
2019-02-01 17:30:00;26,2;20,1;18,3;;1,7;;18,3;33;30;20,9;11,2;233;768,2;0;0;
2019-02-05 11:10:00;24,6;21,3;21,1;;6,7;;19,4;39;39;11,2;3,2;105;767,5;0;0;
2019-02-05 11:30:00;25,2;21;21,1;;5,6;;19,4;38;37;14,4;6,5;100;767,4;0;0;
2019-02-05 11:40:00;25,4;21,4;21,7;;6,1;;20;38;37;14,4;4,7;169;767,2;0;0;
2019-02-05 11:50:00;25,8;21,9;22,2;;6,1;;20,6;37;36;13;6,5;107;767,2;0;0;
2019-02-05 12:00:00;26,1;22,4;22,2;;5,6;;21,1;37;34;14,4;3,2;154;767,1;0;0;
2019-02-05 12:10:00;26,4;22,3;22,2;;5;;21,1;37;33;14,4;6,5;137;766,9;0;0;
2019-02-05 12:20:00;26,7;22,9;22,8;;5,6;;21,7;36;32;17,6;7,9;68;766,9;0;0;
2019-02-05 12:30:00;27,1;23,6;23,9;;6,1;;22,8;35;32;13;4,7;162;766,9;0;0;
2019-02-05 12:40:00;27,4;24,6;24,4;;5,6;;23,9;35;29;9,7;1,4;6;766,8;0;0;
2019-02-05 12:50:00;27,7;24,3;24,4;;5;;23,3;35;29;9,7;4,7;169;766,6;0;0;
2019-02-05 13:00:00;28;24,7;25;;5;;23,9;35;28;13;3,2;101;766,4;0;0;
2019-02-05 13:10:00;28,3;24,6;24,4;;5,6;;23,9;34;29;13;4,7;235;766,3;0;0;
2019-02-05 13:20:00;28,5;24,8;25;;5,6;;23,9;34;29;14,4;6,5;155;766,1;0;0;
2019-02-05 13:30:00;28,7;25,1;25;;5,6;;24,4;32;28;9,7;3,2;60;765,8;0;0;
2019-02-05 13:40:00;28,9;25,2;25;;5,6;;24,4;33;28;14,4;6,5;176;765,7;0;0;
2019-02-05 13:50:00;29,1;25,7;25,6;;5,6;;25;33;28;9,7;1,4;146;765,5;0;0;
2019-02-05 14:00:00;29,3;25,2;25;;5;;24,4;33;27;16,2;7,9;231;765,4;0;0;
2019-02-05 14:10:00;29,2;25,2;23,9;;6,7;;24,4;31;30;20,9;6,5;264;765,1;0;0;
2019-02-05 14:20:00;28,4;25;24,4;;7,2;;24,4;33;32;20,9;9,7;269;765,1;0;0;
2019-02-05 14:30:00;28,9;24,7;23,9;;6,7;;23,9;33;32;22,7;13;218;764,8;0;0;
2019-02-05 14:40:00;29,2;24,8;24,4;;7,2;;23,9;32;32;20,9;13;193;764,7;0;0;
2019-02-05 14:50:00;29,2;24,9;23,9;;7,2;;24,4;31;32;20,9;11,2;155;764,5;0;0;
2019-02-05 15:10:00;28,7;24,8;25;;7,2;;23,9;30;32;20,9;13;210;764,4;0;0;
2019-02-05 15:20:00;28,5;25,2;25;;6,7;;24,4;30;31;20,9;11,2;208;764,3;0;0;
2019-02-05 15:30:00;28,4;24,8;23,9;;7,2;;23,9;30;32;27,4;14,4;172;764,2;0;0;
2019-02-05 15:40:00;28,2;24,7;24,4;;6,7;;23,9;30;32;22,7;13;226;764,1;0;0;
2019-02-05 16:00:00;28,1;24,7;24,4;;6,7;;23,9;31;32;20,9;13;190;763,9;0;0;
2019-02-05 16:10:00;28,2;24,6;23,3;;6,7;;23,9;31;32;24,1;13;220;763,9;0;0;
2019-02-05 16:20:00;28,3;24,9;25;;7,2;;23,9;30;32;16,2;11,2;174;763,9;0;0;
2019-02-05 16:30:00;28,2;24,6;23,9;;7,2;;23,9;30;33;22,7;13;203;763,9;0;0;
2019-02-05 16:40:00;28,2;24,4;23,9;;7,2;;23,9;30;33;20,9;13;197;763,9;0;0;
2019-02-05 16:50:00;28,2;24,3;23,3;;7,2;;23,3;30;33;20,9;13;195;763,9;0;0;
2019-02-05 17:00:00;28,1;24,2;23,9;;6,7;;23,3;30;33;22,7;11,2;229;763,9;0;0;
2019-02-05 17:20:00;28;23,7;23,3;;6,7;;22,8;30;34;22,7;13;179;763,9;0;0;
2019-02-05 17:40:00;27,9;23,3;23,3;;6,7;;22,2;30;34;19,4;11,2;200;764,1;0;0;
2019-02-05 17:50:00;27,8;23,1;23,3;;6,7;;22,2;30;35;16,2;9,7;217;764,1;0;0;
2019-02-05 18:00:00;27,7;22,4;22,2;;6,7;;21,1;30;36;19,4;11,2;201;764,1;0;0;
2019-02-05 18:10:00;27,6;21,8;21,7;;6,7;;20,6;31;37;16,2;9,7;214;764,2;0;0;
2019-02-05 18:20:00;27,6;21,7;21,7;;6,7;;20;31;38;16,2;9,7;229;764,2;0;0;
2019-02-05 18:40:00;27,1;20,3;20,6;;6,7;;18,9;33;41;11,2;7,9;206;764,2;0;0;
2019-02-05 18:50:00;26,9;20,2;20;;6,7;;18,9;33;41;14,4;7,9;207;764,3;0;0;
2019-02-05 19:00:00;26,8;19,9;20;;6,7;;18,9;34;42;13;6,5;214;764,4;0;0;
2019-02-05 19:10:00;26,6;19,6;19,4;;6,7;;18,3;34;43;7,9;6,5;212;764,5;0;0;
2019-02-05 19:20:00;26,6;19,4;19,4;;6,7;;18,3;34;43;9,7;6,5;229;764,5;0;0;
2019-02-05 19:30:00;26,3;19,1;18,9;;6,7;;17,8;35;45;7,9;3,2;189;764,6;0;0;
2019-02-05 19:40:00;26,2;18,7;18,9;;6,7;;17,2;35;46;3,2;0;172;764,8;0;0;
2019-02-05 19:50:00;26,1;18,4;18,3;;6,7;;17,2;35;46;0;0;130;765;0;0;
2019-02-05 20:00:00;25,9;18,3;18,3;;6,7;;17,2;35;47;0;0;129;765,3;0;0;
2019-02-05 20:20:00;25,7;17,9;17,8;;6,7;;16,7;35;48;4,7;1,4;61;765,7;0;0;
2019-02-05 20:30:00;25,6;17,9;17,8;;6,7;;16,7;35;48;6,5;1,4;99;765,9;0;0;
2019-02-05 20:40:00;25,4;18,2;18,3;;6,7;;16,7;35;47;6,5;1,4;94;766;0;0;
2019-02-05 20:50:00;25,3;18,8;18,9;;6,7;;17,2;36;45;6,5;4,7;86;766,2;0;0;
2019-02-05 21:00:00;25,2;18,9;18,9;;6,1;;17,8;36;44;6,5;3,2;98;766,3;0;0;
2019-02-05 21:20:00;25;18,2;18,3;;6,7;;17,2;36;48;0;0;102;766,4;0;0;
2019-02-05 21:40:00;24,8;17,5;17,8;;7,2;;16,7;36;51;0;0;73;766,6;0;0;
2019-02-05 21:50:00;24,7;16,7;16,7;;7,2;;15,6;36;53;0;0;73;766,7;0;0;
2019-02-05 22:00:00;24,6;16,2;16,1;;7,2;;15,6;36;56;0;0;73;766,9;0;0;
2019-02-05 22:10:00;24,5;16,6;16,7;;7,2;;15,6;36;55;0;0;73;767;0;0;
2019-02-05 22:20:00;24,4;16,7;16,7;;7,2;;16,1;36;54;0;0;74;767,1;0;0;
2019-02-05 22:30:00;;;;;;;15,6;37;55;0;0;74;767;0;0;
2019-02-05 22:40:00;24,2;16,4;16,7;;6,7;;15,6;37;54;0;0;74;767,2;0;0;
2019-02-05 22:50:00;24,1;16,1;16,1;;7,2;;15,6;37;56;0;0;74;767,2;0;0;
2019-02-05 23:00:00;24,1;15,6;15,6;;6,7;;15;37;56;0;0;46;767,3;0;0;
2019-02-05 23:10:00;23,9;15,4;15,6;;6,7;;14,4;37;56;0;0;39;767,4;0;0;
2019-02-05 23:20:00;23,8;15,1;15;;6,1;;14,4;37;56;0;0;53;767,4;0;0;
2019-02-05 23:30:00;23,8;15,1;15;;6,1;;14,4;37;56;0;0;72;767,5;0;0;
2019-02-05 23:50:00;23,6;14,8;15;;6,1;;13,9;37;57;0;0;68;767,4;0;0;
2019-02-06 00:00:00;23,6;14,5;14,4;;6,1;;13,9;37;58;0;0;48;767,4;0;0;
2019-02-06 00:10:00;23,6;13,9;13,9;;6,1;;13,3;37;60;6,5;3,2;8;767,3;0;0;
2019-02-06 00:20:00;23,4;13,6;13,3;;5,6;;12,8;37;60;9,7;3,2;6;767,2;0;0;
2019-02-06 00:30:00;23,4;13,1;13,3;;5,6;;12,8;37;61;4,7;1,4;4;767,2;0;0;
2019-02-06 00:40:00;23,3;12,9;12,8;;5,6;;12,2;37;62;6,5;1,4;21;767,1;0;0;
2019-02-06 00:50:00;23,2;12,7;12,8;;5,6;;12,2;37;62;0;0;25;767;0;0;
2019-02-06 01:00:00;23,2;12,7;12,8;;5,6;;12,2;38;62;9,7;4,7;44;767,1;0;0;
2019-02-06 01:10:00;23,1;12,6;12,8;;5,6;;12,2;38;63;11,2;6,5;39;767;0;0;
2019-02-06 01:20:00;23;12,5;12,8;;5,6;;12,2;38;63;7,9;3,2;18;767,1;0;0;
2019-02-06 01:30:00;22,9;12,4;12,2;;5,6;;12,2;38;63;6,5;3,2;19;766,9;0;0;
2019-02-06 01:40:00;22,9;12,2;12,2;;5,6;;11,7;38;64;6,5;4,7;39;766,9;0;0;
2019-02-06 01:50:00;22,8;12,2;11,7;;5,6;;11,7;38;65;7,9;4,7;36;766,9;0;0;
2019-02-06 02:00:00;22,7;12,2;12,2;;5,6;;11,7;38;65;11,2;4,7;25;766,9;0;0;
2019-02-06 02:10:00;22,7;12;12,2;;5,6;;11,7;38;65;9,7;4,7;12;766,7;0;0;
2019-02-06 02:20:00;22,6;11,8;11,7;;5,6;;11,7;38;65;6,5;3,2;28;766,8;0;0;
2019-02-06 02:40:00;22,4;11,7;11,7;;5,6;;11,1;38;66;6,5;3,2;29;766,7;0;0;
2019-02-06 02:50:00;22,4;11,6;11,7;;5,6;;11,1;38;66;6,5;3,2;18;766,6;0;0;
2019-02-06 03:00:00;22,3;11,6;11,7;;5,6;;11,1;38;66;6,5;1,4;32;766,6;0;0;
2019-02-06 03:10:00;22,2;11,6;11,7;;5,6;;11,1;38;66;6,5;1,4;1;766,7;0;0;
2019-02-06 03:20:00;22,2;11,7;11,7;;5,6;;11,1;38;66;7,9;4,7;37;766,6;0;0;
2019-02-06 03:30:00;22,1;11,6;11,7;;5,6;;11,1;38;66;7,9;3,2;14;766,6;0;0;
2019-02-06 03:40:00;22,1;11,6;11,7;;5,6;;11,1;38;66;7,9;4,7;359;766,6;0;0;
2019-02-06 03:50:00;22;11,4;11,7;;5,6;;11,1;38;67;7,9;3,2;28;766,6;0;0;
2019-02-06 04:00:00;21,9;11,3;11,1;;5,6;;11,1;38;67;6,5;1,4;359;766,7;0;0;
2019-02-06 04:10:00;21,9;11,2;11,1;;5;;11,1;38;67;6,5;3,2;1;766,6;0;0;
2019-02-06 04:20:00;21,8;11,2;11,1;;5;;11,1;38;67;6,5;3,2;13;766,6;0;0;
2019-02-06 04:30:00;21,8;11,3;11,1;;5;;11,1;38;66;4,7;1,4;348;766,5;0;0;
2019-02-06 04:40:00;21,7;11,1;11,1;;5;;10,6;38;67;3,2;1,4;19;766,4;0;0;
2019-02-06 04:50:00;21,7;10,3;10,6;;5;;10;38;70;0;0;16;766,4;0;0;
2019-02-06 05:10:00;21,6;9,2;9,4;;5;;8,9;38;75;0;0;16;766,4;0;0;
2019-02-06 05:20:00;21,4;9,9;10;;5;;9,4;38;71;0;0;68;766,4;0;0;
2019-02-06 05:30:00;21,3;9,9;10;;5;;9,4;38;71;0;0;70;766,5;0;0;
2019-02-06 05:40:00;21,3;10,1;10;;5;;10;38;70;0;0;72;766,6;0;0;
2019-02-06 05:50:00;21,2;10,1;10;;5;;10;38;71;0;0;86;766,7;0;0;
2019-02-06 06:00:00;21,1;10,2;9,4;;5;;10;39;71;7,9;3,2;40;766,7;0;0;
2019-02-06 06:20:00;21;10,3;10,6;;5;;10;39;70;11,2;4,7;30;766,7;0;0;
2019-02-06 06:30:00;20,9;10,3;9,4;;5;;10;39;70;13;6,5;11;766,7;0;0;
2019-02-06 06:50:00;20,9;10,2;8,3;;5;;10;39;70;11,2;6,5;354;766,7;0;0;
2019-02-06 07:00:00;20,8;10;9,4;;5;;10;39;71;9,7;4,7;39;766,7;0;0;
2019-02-06 07:10:00;20,8;9,8;9,4;;5;;9,4;39;71;6,5;3,2;39;766,8;0;0;
2019-02-06 07:30:00;20,7;9,8;10;;5;;9,4;39;71;6,5;1,4;351;767,1;0;0;
2019-02-06 07:40:00;20,7;10,2;8,9;;5;;10;39;70;9,7;3,2;34;767;0;0;
2019-02-06 07:50:00;20,7;10,7;10,6;;5;;10,6;39;68;9,7;6,5;349;767,2;0;0;
2019-02-06 08:10:00;20,8;11,4;11,7;;5,6;;11,1;39;67;11,2;6,5;356;767,3;0;0;
2019-02-06 08:20:00;20,9;11,8;11,7;;5,6;;11,7;39;65;13;7,9;18;767,3;0;0;
2019-02-06 08:30:00;20,9;12,4;11,7;;5,6;;12,2;39;64;11,2;6,5;23;767,5;0;0;
2019-02-06 08:40:00;21,1;12,9;11,7;;5,6;;12,2;39;62;13;4,7;349;767,5;0;0;
2019-02-06 08:50:00;21,2;13,4;12,8;;6,1;;12,8;39;62;9,7;6,5;3;767,6;0;0;
2019-02-06 09:00:00;21,4;13,8;13,9;;6,1;;13,3;39;61;16,2;9,7;6;767,8;0;0;
2019-02-06 09:10:00;21,7;14,3;14,4;;6,7;;13,9;39;60;19,4;11,2;352;767,8;0;0;
2019-02-06 09:20:00;21,9;14,9;14,4;;6,1;;14,4;39;57;13;7,9;346;767,8;0;0;
2019-02-06 09:30:00;22,1;15,7;15,6;;6,7;;15;39;55;11,2;7,9;342;767,8;0;0;
2019-02-06 09:40:00;22,4;16,5;16,1;;6,7;;15,6;39;52;13;6,5;356;767,8;0;0;
2019-02-06 09:50:00;22,7;17,2;17,2;;6,7;;16,1;39;51;9,7;6,5;21;767,8;0;0;
2019-02-06 10:10:00;23,4;18,6;18,9;;6,1;;17,2;38;45;7,9;3,2;326;767,6;0;0;
2019-02-06 10:20:00;23,9;19,8;20;;6,1;;18,9;38;41;7,9;3,2;153;767,5;0;0;
2019-02-06 10:40:00;24,5;20,6;20,6;;6,7;;19,4;38;40;6,5;1,4;147;767,4;0;0;
2019-02-06 10:50:00;24,8;21,3;21,1;;6,7;;20;38;39;9,7;3,2;227;767,2;0;0;
2019-02-06 11:10:00;25,6;22,2;22,2;;6,7;;21,1;39;37;9,7;4,7;102;766,9;0;0;
2019-02-06 11:20:00;25,9;22,9;22,8;;7,2;;21,7;39;36;7,9;1,4;74;766,6;0;0;
2019-02-06 11:30:00;26,3;22,8;22,8;;7,2;;21,7;39;37;14,4;4,7;149;766,5;0;0;
2019-02-06 11:40:00;26,6;22,7;22,8;;6,7;;21,7;39;36;13;6,5;219;766,3;0;0;
2019-02-06 11:50:00;26,9;23;22,8;;7,2;;22,2;38;36;20,9;9,7;211;766,2;0;0;
2019-02-06 12:00:00;;;;;;;;;;20,9;11,2;168;766,1;0;0;
2019-02-06 12:10:00;27,5;23,2;22,2;;6,7;;22,2;38;35;20,9;11,2;218;766;0;0;
2019-02-06 12:20:00;27,8;23,2;22,8;;7,2;;22,2;36;36;24,1;14,4;235;765,9;0;0;
2019-02-06 12:30:00;27,9;23,2;22,2;;6,7;;22,2;35;35;24,1;13;233;765,7;0;0;
2019-02-06 12:50:00;28,2;23,8;23,9;;7,2;;23,3;34;35;22,7;11,2;158;765,6;0;0;
2019-02-06 13:00:00;28,4;23,7;23,9;;6,7;;22,8;34;34;24,1;14,4;131;765,4;0;0;
2019-02-06 13:10:00;28,5;23,9;23,3;;6,7;;23,3;33;33;20,9;13;253;765,4;0;0;
2019-02-06 13:20:00;28,7;24,1;23,9;;6,7;;23,3;33;33;22,7;13;153;765,1;0;0;
2019-02-06 13:30:00;;;;;6,7;;22,8;32;33;30,6;14,4;184;765,1;0;0;
2019-02-06 13:40:00;28,8;24,2;22,8;;7,8;;23,3;31;35;28,8;16,2;203;765,1;0;0;
2019-02-06 13:50:00;28,8;24,4;23,9;;6,7;;23,9;31;32;24,1;14,4;212;764,9;0;0;
2019-02-06 14:00:00;28,7;24,1;22,2;;7,2;;23,3;31;34;24,1;14,4;220;764,8;0;0;
2019-02-06 14:10:00;28,7;24,2;23,3;;6,1;;23,3;31;31;27,4;14,4;172;764,8;0;0;
2019-02-06 14:20:00;28,7;24,1;22,8;;7,2;;23,3;31;34;27,4;17,6;198;764,6;0;0;
2019-02-06 14:40:00;28,6;24,1;22,2;;6,7;;23,3;30;33;28,8;16,2;225;764,5;0;0;
2019-02-06 14:50:00;28,6;24,1;23,3;;7,2;;23,3;30;34;30,6;16,2;212;764,3;0;0;
2019-02-06 15:00:00;28,6;24,4;23,3;;7,8;;23,9;30;34;22,7;13;221;764,2;0;0;
2019-02-06 15:20:00;28,4;24,3;23,9;;8,3;;23,3;31;36;24,1;14,4;210;763,9;0;0;
