Fecha (America/Mexico_City);Tempin (°C);Temp (°C);Chill (°C);Dewin (°C);Dew (°C);Heatin (°C);Heat (°C);Humin (%);Hum (%);Wspdhi (km/h);Wspdavg (km/h);Wdiravg (°);Bar (mmHg);Rain (mm);Rainrate (mm/h);
2019-04-18 04:50:00;24,6;14;13,9;;7,2;;13,3;34;63;0;0;220;762,1;0;0;
2019-04-18 05:00:00;24,6;14;13,9;;7,2;;13,3;34;64;3,2;0;200;762,1;0;0;
2019-04-18 05:10:00;24,6;14,2;14,4;;7,2;;13,9;34;63;0;0;205;762,1;0;0;
2019-04-18 05:20:00;24,5;13,9;13,9;;7,2;;13,3;35;64;0;0;205;762,2;0;0;
2019-04-18 05:30:00;24,4;14,1;13,9;;7,2;;13,9;34;64;0;0;212;762,3;0;0;
2019-04-18 05:50:00;24,4;13,9;13,9;;6,7;;13,3;35;63;4,7;0;204;762,4;0;0;
2019-04-18 06:00:00;24,3;13,8;13,9;;7,2;;13,3;35;64;4,7;1,4;206;762,4;0;0;
2019-04-18 06:10:00;24,3;13,8;13,9;;7,2;;13,3;35;64;3,2;1,4;208;762,4;0;0;
2019-04-18 06:20:00;24,3;13,8;13,9;;7,2;;13,3;35;64;4,7;0;209;762,4;0;0;
2019-04-18 06:30:00;24,3;13,6;13,3;;6,7;;13,3;35;64;0;0;210;762,6;0;0;
2019-04-18 06:40:00;24,2;12,8;12,8;;6,7;;12,2;35;66;0;0;206;762,7;0;0;
2019-04-18 06:50:00;24,2;12;12,2;;6,7;;11,7;34;69;0;0;206;762,7;0;0;
2019-04-18 07:00:00;24,2;11,8;11,7;;6,7;;11,7;35;70;0;0;206;762,7;0;0;
2019-04-18 07:10:00;24,1;11,4;11,7;;6,1;;11,1;35;70;0;0;206;762,8;0;0;
2019-04-18 07:20:00;24,1;12,1;12,2;;6,7;;11,7;35;69;0;0;206;762,9;0;0;
2019-04-18 07:30:00;24,1;12,6;12,8;;6,7;;12,2;35;67;0;0;207;762,9;0;0;
2019-04-18 07:40:00;24;12,1;12,2;;6,1;;11,7;35;68;0;0;205;763;0;0;
2019-04-18 07:50:00;24;11,6;11,7;;6,7;;11,1;35;71;0;0;205;763,2;0;0;
2019-04-18 08:00:00;24;11,5;11,7;;6,7;;11,1;39;71;0;0;205;763,1;0;0;
2019-04-18 08:10:00;24;11,7;11,7;;6,7;;11,7;40;71;0;0;205;763,2;0;0;
2019-04-18 08:20:00;23,9;13,1;13,3;;7,2;;12,8;39;67;0;0;205;763,3;0;0;
2019-04-18 08:30:00;23,9;13,9;13,9;;7,2;;13,3;38;65;0;0;205;763,4;0;0;
2019-04-18 08:40:00;23,9;14,9;15;;7,2;;14,4;38;61;7,9;4,7;156;763,5;0;0;
2019-04-18 08:50:00;23,9;15,6;15,6;;7,2;;15;38;59;7,9;4,7;190;763,6;0;0;
2019-04-18 09:00:00;23,9;16,3;16,1;;7,8;;15,6;38;58;6,5;3,2;177;763,6;0;0;
2019-04-18 09:20:00;24;17,7;17,8;;8,3;;16,7;37;55;3,2;1,4;172;763,8;0;0;
2019-04-18 09:30:00;24,1;18,7;18,9;;8,3;;17,8;37;52;3,2;0;288;763,6;0;0;
2019-04-18 09:40:00;24,2;19,2;19,4;;8,9;;18,3;37;51;3,2;0;179;763,7;0;0;
2019-04-18 09:50:00;24,2;19,6;19,4;;8,9;;18,9;37;50;4,7;1,4;200;763,6;0;0;
2019-04-18 10:00:00;24,3;19,9;20;;8,9;;19,4;37;49;7,9;1,4;138;763,8;0;0;
2019-04-18 10:10:00;24,4;20,3;20,6;;9,4;;19,4;37;49;4,7;1,4;86;763,6;0;0;
2019-04-18 10:20:00;24,5;21,5;21,7;;8,9;;20,6;36;45;6,5;1,4;127;763,6;0;0;
2019-04-18 10:30:00;24,6;21,1;21,1;;8,9;;20;36;46;6,5;1,4;127;763,6;0;0;
2019-04-18 10:40:00;24,7;21,1;21,1;;8,9;;20;36;46;9,7;1,4;136;763,6;0;0;
2019-04-18 10:50:00;24,8;21,6;21,7;;8,9;;20,6;36;45;6,5;1,4;117;763,6;0;0;
2019-04-18 11:00:00;25;21,5;21,7;;8,9;;20;36;44;11,2;4,7;96;763,5;0;0;
2019-04-18 11:10:00;25,1;21,8;21,7;;8,9;;20,6;36;44;11,2;3,2;134;763,3;0;0;
2019-04-18 11:20:00;25,3;22,2;22,2;;8,9;;21,1;36;43;7,9;1,4;134;763,3;0;0;
2019-04-18 11:30:00;25,4;22,7;22,8;;8,9;;22,2;35;42;13;4,7;131;763,2;0;0;
2019-04-18 11:40:00;25,6;23,1;23,3;;8,3;;22,2;35;39;13;6,5;51;763,2;0;0;
2019-04-18 11:50:00;25,7;23,7;23,9;;8,9;;23,3;35;39;17,6;4,7;97;763;0;0;
2019-04-18 12:00:00;25,9;23,9;23,9;;8,3;;23,3;35;37;9,7;4,7;52;762,7;0;0;
2019-04-18 12:10:00;26;24,3;24,4;;7,8;;23,9;35;35;19,4;7,9;311;762,6;0;0;
2019-04-18 12:20:00;26,2;24,6;24,4;;8,3;;23,9;34;35;19,4;7,9;45;762,4;0;0;
2019-04-18 12:30:00;26,3;25;25;;6,7;;24,4;34;31;19,4;6,5;116;762,3;0;0;
2019-04-18 12:40:00;26,4;25,3;25,6;;8,3;;24,4;33;34;19,4;6,5;345;762,1;0;0;
2019-04-18 12:50:00;26,6;25,6;24,4;;10;;25;33;37;19,4;6,5;117;762,1;0;0;
2019-04-18 13:00:00;26,8;25,6;23,9;;9,4;;25;34;36;22,7;11,2;80;762;0;0;
2019-04-18 13:10:00;26,9;25,3;24,4;;9,4;;24,4;34;37;28,8;16,2;90;761,8;0;0;
2019-04-18 13:20:00;27,1;25,8;25,6;;10;;25;34;37;25,9;14,4;131;761,7;0;0;
2019-04-18 13:30:00;27,2;26,2;24,4;;9,4;;25,6;34;35;30,6;16,2;107;761,6;0;0;
2019-04-18 13:40:00;27,3;26;25;;9,4;;25;34;35;30,6;16,2;105;761,5;0;0;
2019-04-18 13:50:00;27,4;25,9;25;;9,4;;25;33;35;27,4;17,6;345;761,3;0;0;
2019-04-18 14:00:00;27,5;26,2;25,6;;9,4;;25,6;33;35;27,4;14,4;1;761,2;0;0;
2019-04-18 14:10:00;27,7;26,1;25;;9,4;;25,6;33;35;32;17,6;108;761,2;0;0;
2019-04-18 14:20:00;27,8;26,4;25;;9,4;;25,6;33;34;30,6;17,6;94;761;0;0;
2019-04-18 14:30:00;27,9;26,5;25;;9,4;;25,6;33;34;25,9;16,2;97;760,9;0;0;
2019-04-18 14:40:00;28;26,4;25;;9,4;;25,6;32;34;30,6;17,6;105;760,7;0;0;
2019-04-18 14:50:00;28,1;26,4;25,6;;8,9;;25,6;32;33;32;19,4;330;760,6;0;0;
2019-04-18 15:00:00;28,2;27,2;26,1;;8,9;;26,1;32;31;28,8;16,2;87;760,6;0;0;
2019-04-18 15:10:00;28,3;27,1;26,1;;8,3;;26,1;32;31;28,8;19,4;122;760,6;0;0;
2019-04-18 15:20:00;28,4;27,3;25,6;;8,3;;26,1;31;30;30,6;16,2;118;760,4;0;0;
2019-04-18 15:30:00;28,5;27;25,6;;7,8;;26,1;31;30;30,6;19,4;112;760,3;0;0;
2019-04-18 15:40:00;28,6;27,1;26,1;;8,3;;26,1;30;30;33,8;19,4;56;760,1;0;0;
2019-04-18 15:50:00;28,7;27,2;26,1;;8,3;;26,1;30;30;30,6;17,6;87;760;0;0;
2019-04-18 16:00:00;28,7;27,3;26,1;;7,8;;26,1;30;29;35,3;19,4;110;759,9;0;0;
2019-04-18 16:10:00;28,8;27,7;26,7;;8,3;;26,7;30;29;28,8;14,4;117;759,7;0;0;
2019-04-18 16:20:00;28,9;27,4;26,1;;7,2;;26,1;30;28;30,6;20,9;27;759,6;0;0;
2019-04-18 16:30:00;28,9;27,4;26,1;;7,2;;26,1;30;28;35,3;19,4;114;759,4;0;0;
2019-04-18 16:40:00;29;27,7;27,8;;7,8;;26,7;29;28;30,6;16,2;116;759,4;0;0;
2019-04-18 16:50:00;29,1;27,5;27,8;;6,7;;26,1;29;27;24,1;16,2;65;759,4;0;0;
2019-04-18 17:00:00;29,1;27,2;26,1;;7,8;;26,1;29;29;32;19,4;73;759,3;0;0;
2019-04-18 17:10:00;29,1;27,3;26,1;;7,2;;26,1;29;28;30,6;16,2;78;759,3;0;0;
2019-04-18 17:20:00;29,1;27,6;26,1;;7,2;;26,1;29;28;27,4;14,4;86;759,2;0;0;
2019-04-18 17:30:00;29,2;27,3;27,2;;6,7;;26,1;29;27;33,8;20,9;102;759,2;0;0;
2019-04-18 17:40:00;29,2;27,4;26,1;;6,7;;26,1;28;27;32;17,6;36;759,3;0;0;
2019-04-18 17:50:00;29,2;27,4;27,2;;6,1;;26,1;28;26;30,6;16,2;115;759,3;0;0;
2019-04-18 18:00:00;29,2;27,5;27,8;;5,6;;26,1;28;25;33,8;19,4;124;759,3;0;0;
2019-04-18 18:10:00;29,2;27,6;26,1;;5,6;;26,1;28;24;33,8;14,4;79;759,4;0;0;
2019-04-18 18:20:00;29,2;27,2;26,1;;5;;25,6;27;24;33,8;17,6;95;759,4;0;0;
2019-04-18 18:40:00;29,1;26,9;26,1;;4,4;;25,6;27;24;28,8;16,2;9;759,7;0;0;
2019-04-18 18:50:00;29,1;26,9;26,7;;5;;25,6;27;25;28,8;16,2;108;759,7;0;0;
2019-04-18 19:00:00;29,1;26,8;26,7;;5,6;;25,6;27;26;28,8;14,4;90;759,7;0;0;
2019-04-18 19:10:00;29;26,4;26,1;;5,6;;25;27;26;28,8;14,4;334;760;0;0;
2019-04-18 19:20:00;29;26,1;25,6;;5;;25;27;26;28,8;16,2;333;760;0;0;
2019-04-18 19:30:00;28,9;25,8;26,1;;5;;25;27;26;22,7;9,7;328;760,1;0;0;
2019-04-18 19:40:00;28,9;25,5;25,6;;4,4;;24,4;27;26;19,4;9,7;338;760,2;0;0;
2019-04-18 19:50:00;28,8;25,3;25,6;;5;;24,4;27;27;22,7;9,7;56;760,3;0;0;
2019-04-18 20:00:00;28,8;25,1;25;;5;;23,9;27;27;22,7;9,7;323;760,5;0;0;
2019-04-18 20:10:00;28,8;24,8;25;;5;;23,9;27;28;13;6,5;318;760,6;0;0;
2019-04-18 20:20:00;28,7;24,5;24,4;;5,6;;23,9;28;29;9,7;4,7;325;760,8;0;0;
2019-04-18 20:30:00;28,7;24,3;24,4;;5;;23,3;28;29;7,9;3,2;326;760,9;0;0;
2019-04-18 20:40:00;28,6;24,1;23,9;;5,6;;23,3;28;30;6,5;3,2;310;761;0;0;
2019-04-18 20:50:00;28,6;23,9;23,9;;5,6;;22,8;28;30;7,9;3,2;313;761,2;0;0;
2019-04-18 21:00:00;28,5;23,8;23,9;;5;;22,8;28;30;6,5;3,2;302;761,4;0;0;
2019-04-18 21:10:00;28,5;23,7;23,9;;5;;22,8;28;30;7,9;3,2;299;761,6;0;0;
2019-04-18 21:20:00;28,4;23,4;23,3;;5,6;;22,2;28;32;7,9;4,7;300;761,8;0;0;
2019-04-18 21:30:00;28,4;23,2;23,3;;7,8;;22,2;28;38;9,7;4,7;297;762;0;0;
2019-04-18 21:40:00;28,3;23;22,8;;9,4;;22,2;28;42;16,2;7,9;297;762,1;0;0;
2019-04-18 21:50:00;28,3;22,7;22,8;;10;;22,2;28;44;14,4;7,9;309;762,2;0;0;
2019-04-18 22:00:00;28,2;22,4;22,2;;10;;21,7;28;45;13;4,7;307;762,3;0;0;
2019-04-18 22:10:00;28,2;22,1;22,2;;10;;21,1;29;46;7,9;3,2;314;762,4;0;0;
2019-04-18 22:20:00;28,2;21,7;21,7;;10;;20,6;29;47;6,5;1,4;316;762,3;0;0;
2019-04-18 22:30:00;28,1;21,7;21,7;;10;;20,6;29;48;7,9;3,2;326;762,4;0;0;
2019-04-18 22:40:00;28,1;21,6;21,7;;10,6;;20,6;29;49;6,5;3,2;338;762,6;0;0;
2019-04-18 22:50:00;28,1;21,3;21,1;;10,6;;20;30;50;6,5;1,4;316;762,7;0;0;
2019-04-18 23:00:00;28,1;21,2;21,1;;10,6;;20;30;51;7,9;1,4;315;763;0;0;
2019-04-18 23:10:00;28;20,9;21,1;;10,6;;20;30;52;9,7;4,7;165;763,1;0;0;
2019-04-18 23:20:00;27,9;20,3;20,6;;10,6;;20;30;54;9,7;4,7;159;763,2;0;0;
2019-04-18 23:30:00;27,9;20,1;20;;10,6;;20;31;55;6,5;3,2;155;763,3;0;0;
2019-04-18 23:40:00;27,9;19,9;20;;10,6;;19,4;31;56;16,2;7,9;174;763,3;0;0;
2019-04-18 23:50:00;27,8;19,3;19,4;;11,1;;18,9;32;60;19,4;9,7;165;763,3;0;0;
2019-04-19 00:00:00;27,8;19;18,9;;11,7;;18,9;32;62;22,7;11,2;179;763,4;0;0;
2019-04-19 00:10:00;;;;;;;;;;;;;763,4;0;0;
2019-04-19 00:20:00;27,7;18,2;18,3;;11,7;;17,8;33;65;20,9;14,4;210;763,6;0;0;
2019-04-19 00:30:00;27,6;17,9;17,8;;11,7;;17,8;33;67;24,1;14,4;161;763,6;0;0;
2019-04-19 00:40:00;27,5;17,6;17,2;;11,7;;17,2;34;68;22,7;13;236;763,6;0;0;
2019-04-19 00:50:00;27,4;17,4;17,2;;11,7;;17,2;34;69;16,2;9,7;167;763,6;0;0;
2019-04-19 01:00:00;27,3;17,3;16,7;;11,7;;17,2;34;70;14,4;9,7;194;763,6;0;0;
2019-04-19 01:10:00;27,3;17,1;17,2;;11,7;;16,7;34;70;16,2;9,7;204;763,6;0;0;
2019-04-19 01:20:00;27,2;16,9;17,2;;11,7;;16,7;35;71;17,6;11,2;167;763,6;0;0;
2019-04-19 01:30:00;27,2;16,8;16,7;;11,7;;16,7;35;71;14,4;9,7;151;763,6;0;0;
2019-04-19 01:40:00;27,1;16,6;16,7;;11,7;;16,1;35;72;13;9,7;153;763,6;0;0;
2019-04-19 01:50:00;27,1;16,3;15,6;;11,7;;16,1;35;73;19,4;9,7;154;763,5;0;0;
2019-04-19 02:00:00;27;16,2;15,6;;11,1;;16,1;35;73;17,6;11,2;156;763,4;0;0;
2019-04-19 02:10:00;26,9;16;14,4;;11,1;;16,1;35;74;20,9;11,2;150;763,4;0;0;
2019-04-19 02:20:00;26,8;15,8;13,9;;11,1;;15,6;36;73;20,9;14,4;161;763,5;0;0;
2019-04-19 02:30:00;26,7;15,6;15,6;;10,6;;15,6;36;73;20,9;13;182;763,6;0;0;
2019-04-19 02:40:00;26,7;15,2;11,7;;10;;15;36;70;28,8;16,2;148;763,7;0;0;
2019-04-19 02:50:00;26,6;14,4;12,2;;7,8;;13,9;36;65;37,1;24,1;170;763,8;0;0;
2019-04-19 03:00:00;26,4;13,6;9,4;;7,2;;13,3;35;65;40,3;25,9;181;763,9;0;0;
2019-04-19 03:10:00;26,3;13,3;11,7;;6,7;;12,8;35;64;32;17,6;255;764,1;0;0;
2019-04-19 03:20:00;26,2;13,2;9,4;;6,1;;12,8;34;62;32;19,4;165;764,2;0;0;
2019-04-19 03:30:00;26;13,1;11,7;;5,6;;12,8;34;60;30,6;19,4;161;764,3;0;0;
2019-04-19 03:40:00;25,9;13;10,6;;5,6;;12,2;33;60;32;20,9;165;764,5;0;0;
2019-04-19 03:50:00;25,7;12,9;11,1;;5;;12,2;33;59;28,8;17,6;150;764,5;0;0;
2019-04-19 04:00:00;25,7;12,9;9,4;;5;;12,2;32;58;28,8;17,6;226;764,6;0;0;
2019-04-19 04:10:00;25,6;12,9;11,7;;4,4;;12,2;32;57;30,6;16,2;164;764,6;0;0;
2019-04-19 04:20:00;25,4;12,8;11,7;;3,9;;12,2;32;56;33,8;19,4;162;764,6;0;0;
2019-04-19 04:30:00;25,3;12,7;10;;3,9;;12,2;31;56;32;20,9;165;764,5;0;0;
2019-04-19 04:40:00;25,2;12,6;8,3;;3,9;;12,2;31;56;35,3;19,4;167;764,5;0;0;
2019-04-19 04:50:00;25,1;12,4;9,4;;3,9;;11,7;31;56;38,5;20,9;155;764,8;0;0;
2019-04-19 05:00:00;25;12,3;9,4;;3,9;;11,7;31;56;32;20,9;150;764,8;0;0;
2019-04-19 05:10:00;24,9;12,1;10;;3,3;;11,7;30;56;37,1;22,7;156;764,9;0;0;
2019-04-19 05:20:00;24,8;11,9;8,9;;3,3;;11,1;30;57;32;17,6;154;764,9;0;0;
2019-04-19 05:30:00;24,7;11,7;9,4;;3,3;;11,1;30;58;40,3;22,7;184;764,9;0;0;
2019-04-19 05:40:00;24,6;11,7;8,3;;3,9;;11,1;30;59;32;20,9;155;765,1;0;0;
2019-04-19 05:50:00;24,5;11,6;8,3;;3,9;;11,1;30;59;30,6;17,6;151;765,1;0;0;
2019-04-19 06:00:00;24,4;11,6;8,3;;3,9;;11,1;31;60;30,6;19,4;146;765,2;0;0;
2019-04-19 06:10:00;24,4;11,5;8,9;;3,9;;11,1;31;61;32;17,6;149;765,3;0;0;
2019-04-19 06:20:00;24,3;11,6;8,9;;3,9;;11,1;31;60;33,8;20,9;146;765,5;0;0;
2019-04-19 06:30:00;24,3;11,7;9,4;;3,9;;11,1;31;60;33,8;20,9;153;765,6;0;0;
2019-04-19 06:40:00;24,3;11,8;9,4;;3,9;;11,1;31;59;33,8;20,9;152;765,7;0;0;
2019-04-19 06:50:00;24,3;11,9;8,3;;3,9;;11,1;31;59;35,3;22,7;141;765,7;0;0;
2019-04-19 07:00:00;24,2;11,9;10,6;;3,3;;11,1;31;57;32;20,9;155;765,9;0;0;
2019-04-19 07:10:00;24,1;12,1;9,4;;3,3;;11,7;31;56;32;22,7;226;766;0;0;
2019-04-19 07:20:00;24,1;12;9,4;;3,3;;11,1;31;56;33,8;20,9;153;766,3;0;0;
2019-04-19 07:30:00;24;12;10,6;;3,3;;11,1;31;57;33,8;20,9;167;766,4;0;0;
2019-04-19 07:40:00;23,9;12,1;8,9;;3,3;;11,7;31;56;33,8;22,7;154;766,6;0;0;
2019-04-19 07:50:00;23,8;12,2;8,3;;;;;;;;;;;;;
2019-04-19 08:00:00;23,8;12,3;9,4;;3,3;;11,7;30;55;37,1;20,9;171;766,9;0;0;
2019-04-19 08:10:00;23,7;12,4;9,4;;3,3;;11,7;30;55;30,6;17,6;158;767;0;0;
2019-04-19 08:20:00;23,7;12,4;10;;3,3;;11,7;30;55;30,6;20,9;155;767,1;0;0;
2019-04-19 08:30:00;23,6;12,6;11,1;;3,9;;11,7;30;55;30,6;19,4;160;767,2;0;0;
2019-04-19 08:40:00;23,6;12,7;9,4;;3,9;;12,2;31;55;32;20,9;152;767,2;0;0;
2019-04-19 08:50:00;23,6;12,8;10,6;;3,3;;12,2;30;54;32;22,7;148;767,2;0;0;
2019-04-19 09:00:00;23,5;12,8;10,6;;3,9;;12,2;30;54;32;22,7;166;767,2;0;0;
2019-04-19 09:10:00;23,5;12,9;11,1;;3,3;;12,2;30;53;32;19,4;161;767,3;0;0;
2019-04-19 09:20:00;23,5;13,1;10,6;;3,3;;12,2;30;53;33,8;19,4;163;767,3;0;0;
2019-04-19 09:30:00;23,5;13,3;11,7;;3,9;;12,8;30;53;28,8;17,6;165;767,2;0;0;
2019-04-19 09:40:00;23,5;13,7;10,6;;3,9;;12,8;30;52;27,4;17,6;150;767,3;0;0;
2019-04-19 09:50:00;23,6;14,1;11,7;;3,9;;13,3;30;51;30,6;20,9;170;767,4;0;0;
2019-04-19 10:00:00;23,6;14,8;13,3;;3,9;;13,9;30;49;27,4;17,6;159;767,4;0;0;
2019-04-19 10:10:00;23,7;15;13,3;;4,4;;13,9;31;50;22,7;14,4;172;767,4;0;0;
2019-04-19 10:20:00;23,8;15,7;14,4;;4,4;;14,4;31;48;28,8;16,2;176;767,3;0;0;
