Fecha (America/Mexico_City);Tempin (°C);Temp (°C);Chill (°C);Dewin (°C);Dew (°C);Heatin (°C);Heat (°C);Humin (%);Hum (%);Wspdhi (km/h);Wspdavg (km/h);Wdiravg (°);Bar (mmHg);Rain (mm);Rainrate (mm/h);
2019-01-29 18:40:00;24,5;16,5;16,7;;5;;15;36;47;16,2;7,9;133;763,1;0;0;
2019-01-29 18:50:00;24,6;16,1;15,6;;5,6;;15;36;50;24,1;13;122;763,3;0;0;
2019-01-29 19:00:00;24,7;15,7;15,6;;5,6;;14,4;36;51;24,1;9,7;101;763,3;0;0;
2019-01-29 19:10:00;;;;;5,6;;14,4;36;53;19,4;7,9;141;763,3;0;0;
2019-01-29 19:20:00;24,7;15;15;;5,6;;13,9;36;54;24,1;9,7;171;763,4;0;0;
2019-01-29 19:30:00;24,6;14,6;12,8;;5,6;;13,9;36;55;24,1;7,9;121;763,5;0;0;
2019-01-29 19:40:00;24,6;14,3;13,3;;5,6;;13,3;36;56;22,7;9,7;105;763,6;0;0;
2019-01-29 19:50:00;24,4;14,1;12,8;;5,6;;13,3;36;57;28,8;13;103;763,7;0;0;
2019-01-29 20:00:00;24,2;13,7;13,9;;5,6;;13,3;36;58;22,7;11,2;91;763,9;0;0;
2019-01-29 20:10:00;24,1;13,4;12,2;;5,6;;12,8;36;59;22,7;11,2;113;764;0;0;
2019-01-29 20:20:00;23,8;13,2;11,7;;5,6;;12,8;36;60;27,4;9,7;98;764,2;0;0;
2019-01-29 20:30:00;23,7;12,9;12,2;;5;;12,2;36;60;24,1;13;90;764,2;0;0;
2019-01-29 20:40:00;23,5;12,7;11,7;;5,6;;12,2;36;62;16,2;9,7;93;764,4;0;0;
2019-01-29 20:50:00;23,4;12,4;10,6;;5;;12,2;36;62;27,4;13;94;764,5;0;0;
2019-01-29 21:00:00;23,3;12,3;10;;5;;11,7;36;62;19,4;9,7;89;764,6;0;0;
2019-01-29 21:10:00;23,3;12,1;10,6;;5;;11,7;36;63;25,9;14,4;95;764,6;0;0;
2019-01-29 21:20:00;23,2;11,8;11,7;;5;;11,1;36;64;20,9;11,2;35;764,7;0;0;
2019-01-29 21:30:00;23,1;11,6;;;;;;;;;;;764,8;0;0;
2019-01-29 21:40:00;23,1;11,3;11,1;;5;;11,1;36;66;20,9;11,2;91;764,9;0;0;
2019-01-29 21:50:00;22,9;11,1;10;;5;;10,6;36;66;20,9;9,7;103;764,9;0;0;
2019-01-29 22:00:00;22,8;10,9;11,1;;5;;10,6;36;67;20,9;9,7;124;765,1;0;0;
2019-01-29 22:10:00;22,8;10,8;8,3;;5;;10,6;36;67;13;6,5;104;765,2;0;0;
2019-01-29 22:20:00;22,7;10,8;9,4;;5;;10,6;36;68;20,9;9,7;108;765,2;0;0;
2019-01-29 22:30:00;22,6;10,6;10,6;;5;;10,6;36;68;19,4;9,7;91;765,4;0;0;
2019-01-29 22:40:00;22,4;10,5;10,6;;5;;10;36;68;20,9;7,9;107;765,5;0;0;
2019-01-29 22:50:00;22,3;10,2;7,8;;5;;10;36;69;14,4;4,7;86;765,6;0;0;
2019-01-29 23:00:00;22,2;10,1;9,4;;5;;10;36;70;9,7;4,7;87;765,7;0;0;
2019-01-29 23:10:00;22,1;9,9;8,3;;5;;9,4;36;71;13;6,5;82;765,6;0;0;
2019-01-29 23:20:00;22;9,8;9,4;;5;;9,4;36;72;14,4;6,5;159;765,4;0;0;
2019-01-29 23:30:00;21,9;9,7;8,9;;5;;9,4;36;73;14,4;4,7;79;765,6;0;0;
2019-01-29 23:40:00;21,8;9,6;8,9;;5;;9,4;37;74;16,2;6,5;91;765,5;0;0;
2019-01-29 23:50:00;21,7;9,4;8,9;;5;;9,4;37;75;11,2;4,7;86;765,6;0;0;
2019-01-30 00:00:00;21,7;9,3;9,4;;5,6;;9,4;37;76;9,7;3,2;80;765,5;0;0;
2019-01-30 00:10:00;21,6;9,1;8,9;;5,6;;8,9;37;77;11,2;1,4;8;765,5;0;0;
2019-01-30 00:20:00;21,5;8,7;8,9;;5;;8,9;37;78;1,4;0;4;765,5;0;0;
2019-01-30 00:30:00;21,4;8,5;8,3;;5;;8,3;37;79;0;0;4;765,4;0;0;
2019-01-30 00:40:00;21,3;8,2;8,3;;5;;8,3;37;80;0;0;17;765,4;0;0;
2019-01-30 00:50:00;21,2;8,2;8,3;;5;;8,3;38;81;0;0;108;765,4;0;0;
2019-01-30 01:00:00;21,1;8;7,8;;5;;7,8;38;82;0;0;108;765,4;0;0;
2019-01-30 01:10:00;21,1;8,2;8,3;;5,6;;8,3;38;82;6,5;1,4;117;765,4;0;0;
2019-01-30 01:20:00;20,9;8,2;7,8;;5,6;;8,3;38;82;3,2;0;120;765,5;0;0;
2019-01-30 01:30:00;20,9;8;7,8;;5;;7,8;38;82;0;0;118;765,5;0;0;
2019-01-30 01:40:00;20,8;7,4;7,2;;5;;7,2;38;83;0;0;118;765,5;0;0;
2019-01-30 01:50:00;20,7;7,2;7,2;;5;;7,2;38;85;1,4;0;118;765,6;0;0;
2019-01-30 02:00:00;20,7;7;7,2;;4,4;;7,2;38;85;1,4;0;118;765,6;0;0;
2019-01-30 02:10:00;20,6;6,7;6,7;;4,4;;6,7;38;86;0;0;118;765,6;0;0;
2019-01-30 02:20:00;20,5;6,3;6,1;;4,4;;6,1;38;87;0;0;118;765,7;0;0;
2019-01-30 02:30:00;20,4;6;6,1;;4,4;;6,1;39;89;0;0;118;765,7;0;0;
2019-01-30 02:40:00;20,3;5,9;6,1;;4,4;;6,1;39;89;0;0;118;765,7;0;0;
2019-01-30 02:50:00;20,3;5,8;5,6;;4,4;;5,6;39;90;1,4;0;323;765,7;0;0;
2019-01-30 03:00:00;20,2;5,8;5,6;;4,4;;5,6;39;90;0;0;323;765,6;0;0;
2019-01-30 03:10:00;20,1;6,3;6,1;;5;;6,1;39;91;0;0;322;765,6;0;0;
2019-01-30 03:20:00;20;6,7;6,7;;5,6;;6,7;39;91;1,4;0;144;765,5;0;0;
2019-01-30 03:40:00;19,9;6,6;6,7;;5;;6,7;39;90;3,2;0;141;765,4;0;0;
2019-01-30 03:50:00;19,8;6,4;6,7;;5;;6,7;39;90;1,4;0;141;765,4;0;0;
2019-01-30 04:00:00;19,8;6,2;6,1;;5;;6,1;39;91;0;0;93;765,4;0;0;
2019-01-30 04:10:00;19,7;5,7;5,6;;4,4;;5,6;39;90;3,2;1,4;340;765,5;0;0;
2019-01-30 04:20:00;19,6;5,6;5,6;;4,4;;5,6;39;91;0;0;73;765,5;0;0;
2019-01-30 04:30:00;19,6;6,1;6,1;;5;;6,1;39;92;0;0;73;765,4;0;0;
2019-01-30 04:40:00;19,5;5,6;5,6;;4,4;;5,6;39;91;0;0;72;765,5;0;0;
2019-01-30 04:50:00;19,4;5,3;5,6;;3,9;;5,6;39;90;0;0;330;765,5;0;0;
2019-01-30 05:00:00;19,3;5,1;5;;3,9;;5;39;90;0;0;330;765,7;0;0;
2019-01-30 05:10:00;19,3;4;3,9;;2,8;;3,9;39;90;0;0;330;765,9;0;0;
2019-01-30 05:30:00;19,2;5,1;5;;3,3;;5;39;89;0;0;330;766,2;0;0;
2019-01-30 05:40:00;19,1;5,2;5;;3,3;;5;39;89;0;0;330;766,3;0;0;
2019-01-30 05:50:00;19,1;5,4;5,6;;3,9;;5,6;39;89;1,4;0;330;766,5;0;0;
2019-01-30 06:00:00;19;5,6;5,6;;3,9;;5,6;39;88;3,2;0;1;766,6;0;0;
2019-01-30 06:10:00;19;5,6;5;;3,9;;5,6;39;88;6,5;1,4;349;766,9;0;0;
2019-01-30 06:20:00;18,9;5,2;4,4;;3,3;;5;39;86;7,9;1,4;327;767,1;0;0;
2019-01-30 06:30:00;18,9;4,8;5;;2,8;;5;39;85;9,7;4,7;359;767,3;0;0;
2019-01-30 06:40:00;18,9;4,6;3,9;;2,8;;4,4;39;86;7,9;1,4;30;767,5;0;0;
2019-01-30 06:50:00;18,8;4,5;4,4;;2,2;;4,4;39;86;3,2;0;28;767,6;0;0;
2019-01-30 07:00:00;18,8;4,4;4,4;;2,2;;4,4;39;86;4,7;1,4;345;767,8;0;0;
2019-01-30 07:10:00;18,8;4,3;4,4;;2,2;;4,4;39;87;0;0;354;767,9;0;0;
2019-01-30 07:20:00;18,7;4,2;4,4;;2,2;;4,4;39;87;0;0;355;768,1;0;0;
2019-01-30 07:30:00;18,7;4,4;4,4;;2,2;;4,4;39;87;0;0;355;768,1;0;0;
2019-01-30 07:40:00;18,6;4,6;4,4;;2,2;;4,4;39;85;0;0;355;768,2;0;0;
2019-01-30 07:50:00;18,6;4,7;4,4;;2,8;;4,4;40;86;0;0;355;768,3;0;0;
2019-01-30 08:00:00;18,6;5,1;4,4;;2,8;;5;42;85;3,2;0;18;768,4;0;0;
2019-01-30 08:10:00;18,6;5,6;5,6;;3,3;;5,6;42;85;3,2;0;320;768,7;0;0;
2019-01-30 08:20:00;18,7;6,3;6,1;;3,9;;6,1;42;84;4,7;1,4;348;768,8;0;0;
2019-01-30 08:30:00;18,7;6,9;6,7;;4,4;;7,2;42;83;7,9;3,2;356;769,1;0;0;
2019-01-30 08:40:00;18,8;7,6;6,7;;4,4;;7,8;42;81;11,2;4,7;15;769,1;0;0;
2019-01-30 08:50:00;18,9;8,1;7,8;;5;;8,3;42;80;9,7;6,5;18;769,3;0;0;
2019-01-30 09:10:00;19,3;9,1;7,8;;5,6;;8,9;42;77;9,7;4,7;17;769,6;0;0;
2019-01-30 09:20:00;19,4;9,9;10;;5,6;;10;42;75;9,7;3,2;70;769,6;;;
2019-01-30 09:30:00;19,7;10,3;10,6;;6,1;;10;42;74;13;4,7;44;769,8;0;0;
2019-01-30 09:40:00;19,9;11;11,1;;6,1;;10,6;42;72;9,7;3,2;36;769,8;0;0;
2019-01-30 09:50:00;20,2;11,6;11,7;;6,7;;11,1;42;71;14,4;4,7;105;769,9;0;0;
2019-01-30 10:00:00;20,4;12,1;12,2;;6,7;;11,7;42;70;9,7;4,7;65;769,8;0;0;
2019-01-30 10:10:00;20,8;12,5;12,8;;6,7;;12,2;41;69;16,2;6,5;106;769,7;0;0;
2019-01-30 10:20:00;21,1;12,9;11,7;;6,7;;12,8;42;67;14,4;4,7;124;769,6;0;0;
2019-01-30 10:30:00;21,4;13,3;13,3;;7,2;;12,8;42;66;11,2;6,5;83;769,6;0;0;
2019-01-30 10:40:00;21,7;13,3;13,3;;6,7;;12,8;41;65;13;4,7;100;769,3;0;0;
2019-01-30 11:00:00;22,2;14,8;15;;5;;13,9;41;53;22,7;11,2;129;769,2;0;0;
2019-01-30 11:10:00;22,5;15,2;14,4;;5;;14,4;41;52;27,4;9,7;124;769,1;0;0;
2019-01-30 11:20:00;22,8;16;13,9;;1,7;;14,4;40;39;30,6;14,4;189;769;0;0;
2019-01-30 11:30:00;23;16,3;15;;0;;14,4;39;33;25,9;16,2;225;769;0;0;
2019-01-30 11:40:00;23,2;16,7;15;;1,1;;15;38;35;25,9;16,2;139;769;0;0;
2019-01-30 11:50:00;23,4;16,9;16,1;;0,6;;15;37;33;22,7;14,4;207;769;0;0;
2019-01-30 12:00:00;23,6;16,8;15;;3,3;;15;37;40;25,9;14,4;174;769;0;0;
2019-01-30 12:10:00;23,8;17,2;16,1;;2,8;;15,6;37;39;19,4;13;230;768,8;0;0;
2019-01-30 12:20:00;24,1;17,1;15;;2,8;;15,6;36;39;24,1;14,4;185;768,7;0;0;
2019-01-30 12:30:00;24,3;17,4;17,2;;3,3;;15,6;36;39;24,1;11,2;172;768,7;0;0;
2019-01-30 12:40:00;24,5;17,8;16,1;;2,8;;16,1;36;37;24,1;14,4;227;768,5;0;0;
2019-01-30 12:50:00;24,7;17,6;17,8;;2,2;;15,6;35;36;25,9;14,4;198;768,4;0;0;
2019-01-30 13:00:00;24,9;17,7;16,7;;0,6;;15,6;34;32;28,8;16,2;166;768,3;0;0;
2019-01-30 13:10:00;25,1;17,8;17,8;;1,7;;15,6;35;34;27,4;14,4;142;768,3;0;0;
2019-01-30 13:20:00;25,2;18,2;16,7;;1,1;;16,1;34;32;25,9;13;209;768,1;0;0;
2019-01-30 13:30:00;25,3;18,3;18,3;;2,2;;16,1;34;34;25,9;14,4;219;768;0;0;
2019-01-30 13:40:00;25,4;18,4;15,6;;1,1;;16,1;33;32;28,8;14,4;240;767,8;0;0;
2019-01-30 13:50:00;25,6;18,3;17,8;;0,6;;16,1;32;30;32;17,6;162;767,8;0;0;
2019-01-30 14:00:00;25,7;18,3;18,3;;1,1;;16,1;32;32;35,3;17,6;205;767,7;0;0;
2019-01-30 14:10:00;25,8;18,6;16,7;;2,2;;16,7;32;34;33,8;17,6;208;767,8;0;0;
2019-01-30 14:20:00;25,8;18,2;17,2;;1,7;;16,1;33;33;37,1;16,2;164;767,5;0;0;
2019-01-30 14:30:00;25,9;18,6;17,8;;2,2;;16,7;33;33;28,8;14,4;192;767,5;0;0;
2019-01-30 14:40:00;26,1;18,7;17,8;;1,7;;16,7;33;32;28,8;16,2;156;767,3;0;0;
2019-01-30 14:50:00;26,2;18,9;17,8;;1,1;;16,7;33;30;27,4;17,6;238;767,2;0;0;
2019-01-30 15:00:00;26,2;18,8;18,9;;0,6;;16,7;32;29;28,8;16,2;219;767,2;0;0;
2019-01-30 15:10:00;26,3;18,8;17,2;;0;;16,7;32;28;30,6;14,4;186;767,2;0;0;
2019-01-30 15:20:00;26,3;18,9;18,3;;0,6;;16,7;31;29;32;14,4;143;767,2;0;0;
2019-01-30 15:30:00;26,4;19,2;19,4;;0;;17,2;31;28;20,9;11,2;141;767,2;0;0;
2019-01-30 15:40:00;26,4;18,9;18,3;;1,1;;16,7;32;30;35,3;14,4;172;767,2;0;0;
2019-01-30 15:50:00;26,4;18,8;18,3;;1,1;;16,7;31;31;25,9;14,4;201;767,3;0;0;
2019-01-30 16:00:00;26,4;18,9;17,2;;1,7;;16,7;31;32;24,1;14,4;211;767,2;0;0;
2019-01-30 16:10:00;26,4;18,9;16,7;;1,7;;16,7;31;32;24,1;13;234;767,3;0;0;
2019-01-30 16:20:00;26,4;18,8;17,8;;2,2;;16,7;31;33;27,4;16,2;184;767,3;0;0;
2019-01-30 16:40:00;26,4;18,7;17,8;;1,1;;16,7;31;31;27,4;16,2;154;767,2;0;0;
2019-01-30 16:50:00;26,3;18,8;16,7;;1,7;;16,7;32;32;27,4;13;195;767,3;0;0;
2019-01-30 17:00:00;26,3;18,7;17,8;;1,1;;16,7;32;31;27,4;14,4;172;767,2;0;0;
2019-01-30 17:10:00;26,3;18,7;17,2;;2,2;;16,7;32;33;22,7;13;193;767,3;0;0;
2019-01-30 17:20:00;26,3;18,6;17,8;;2,8;;16,7;32;35;22,7;13;158;767,4;0;0;
2019-01-30 17:30:00;26,2;18,3;17,2;;1,1;;16,1;33;32;20,9;11,2;251;767,4;0;0;
2019-01-30 17:40:00;26,2;18,2;17,8;;1,1;;16,1;33;32;24,1;11,2;216;767,6;0;0;
2019-01-30 18:00:00;25,9;17,6;17,8;;1,7;;15,6;33;35;22,7;11,2;199;767,8;0;0;
2019-01-30 18:10:00;25,7;17,1;17,2;;1,7;;15;34;36;19,4;9,7;178;767,8;0;0;
2019-01-30 18:20:00;25,5;16,8;16,7;;1,7;;15;35;37;17,6;9,7;179;767,8;0;0;
2019-01-30 18:30:00;25,3;16,5;16,7;;2,2;;15;36;39;17,6;6,5;199;767,8;0;0;
2019-01-30 18:40:00;25,2;16,2;16,1;;2,2;;14,4;36;39;14,4;7,9;145;767,8;0;0;
2019-01-30 18:50:00;25,1;15,9;16,1;;2,2;;14,4;37;40;11,2;4,7;122;768;0;0;
2019-01-30 19:00:00;24,9;15,4;15,6;;2,2;;13,9;36;41;4,7;1,4;86;768;0;0;
2019-01-30 19:10:00;24,7;15,1;15;;2,2;;13,3;36;42;7,9;3,2;124;768,2;0;0;
2019-01-30 19:20:00;24,6;15,1;15;;2,2;;13,3;36;42;11,2;4,7;100;768,2;0;0;
2019-01-30 19:30:00;24,4;14,8;15;;1,7;;13,3;36;42;7,9;3,2;100;768,4;0;0;
2019-01-30 19:40:00;24,3;14,8;15;;1,7;;13,3;36;42;7,9;3,2;147;768,5;0;0;
2019-01-30 19:50:00;24,1;14,8;15;;1,1;;13,3;36;39;11,2;4,7;104;768,5;0;0;
2019-01-30 20:10:00;23,9;14,5;14,4;;1,7;;12,8;35;43;13;7,9;122;768,5;0;0;
2019-01-30 20:20:00;23,7;14,6;14,4;;1,7;;13,3;35;42;9,7;6,5;98;768,6;0;0;
2019-01-30 20:30:00;23,6;14,6;14,4;;1,1;;12,8;34;41;11,2;4,7;112;768,9;0;0;
2019-01-30 20:40:00;23,4;14,4;14,4;;1,1;;12,8;34;41;6,5;1,4;130;769;0;0;
2019-01-30 20:50:00;;;;;0,6;;12,8;35;39;6,5;3,2;122;769;0;0;
2019-01-30 21:00:00;23,2;14,3;14,4;;1,1;;12,8;35;41;9,7;1,4;65;769,1;0;0;
2019-01-30 21:10:00;23;14,1;13,9;;1,1;;12,8;34;42;6,5;3,2;96;769,2;0;0;
2019-01-30 21:20:00;22,9;13,9;13,9;;0,6;;12,8;34;41;3,2;1,4;129;769,3;0;0;
2019-01-30 21:30:00;22,9;13,8;13,9;;0,6;;12,2;34;41;4,7;1,4;88;769,5;0;0;
2019-01-30 21:40:00;22,8;13,8;13,9;;1,1;;12,8;34;42;6,5;1,4;160;769,6;0;0;
2019-01-30 21:50:00;22,7;13,9;13,9;;1,1;;12,8;34;42;7,9;1,4;136;769,7;0;0;
2019-01-30 22:00:00;22,6;14,4;14,4;;1,1;;12,8;34;40;9,7;4,7;146;769,6;0;0;
2019-01-30 22:10:00;22,6;14,5;14,4;;0,6;;12,8;34;39;9,7;4,7;118;769,7;0;0;
2019-01-30 22:20:00;22,4;13,3;13,3;;1,1;;12,2;34;43;6,5;1,4;360;769,9;0;0;
2019-01-30 22:30:00;22,3;12,5;12,8;;0,6;;11,7;34;45;3,2;0;96;769,9;0;0;
2019-01-30 22:40:00;22,3;12,1;12,2;;1,1;;11,1;34;47;0;0;349;770,2;0;0;
2019-01-30 22:50:00;22,2;10,9;11,1;;1,1;;10;34;51;6,5;0;41;770,2;0;0;
2019-01-30 23:00:00;22,1;10,8;10,6;;1,1;;10;34;52;0;0;41;770,2;0;0;
2019-01-30 23:10:00;21,9;10,4;10,6;;1,1;;10;34;54;0;0;8;770,3;0;0;
2019-01-30 23:20:00;21,8;10,6;10,6;;1,7;;10;34;55;6,5;1,4;188;;;;
2019-01-30 23:30:00;21,7;10,6;10,6;;1,7;;10;34;55;3,2;0;216;770,2;0;0;
2019-01-30 23:40:00;21,6;10,2;10;;1,7;;9,4;34;56;0;0;238;770,2;0;0;
2019-01-30 23:50:00;21,4;9,7;9,4;;1,7;;8,9;34;59;0;0;238;770,2;0;0;
2019-01-31 00:00:00;21,4;9,2;9,4;;1,7;;8,9;34;60;0;0;238;770,2;0;0;
2019-01-31 00:10:00;21,3;8,8;8,9;;1,7;;8,3;34;61;0;0;238;770,1;0;0;
2019-01-31 00:20:00;21,2;8,1;8,3;;1,7;;7,8;34;65;0;0;238;770;0;0;
2019-01-31 00:30:00;21,1;7,9;7,8;;1,7;;7,8;34;65;0;0;238;769,9;0;0;
2019-01-31 00:40:00;21;7,7;7,8;;1,7;;7,2;34;65;0;0;1;770,1;0;0;
2019-01-31 00:50:00;20,9;7,4;7,2;;1,7;;7,2;34;67;4,7;1,4;242;770,2;0;0;
2019-01-31 01:00:00;20,8;7,2;7,2;;1,7;;6,7;34;68;1,4;0;283;770,2;0;0;
2019-01-31 01:10:00;20,7;7,5;7,8;;1,7;;7,2;34;67;1,4;0;218;770,2;0;0;
2019-01-31 01:20:00;20,6;7,3;7,2;;1,7;;7,2;34;68;0;0;89;770,2;0;0;
2019-01-31 01:30:00;20,5;7,6;7,8;;1,7;;7,2;34;67;0;0;75;770,1;0;0;
2019-01-31 01:40:00;20,4;7,7;7,2;;1,7;;7,2;34;66;4,7;0;75;769,9;0;0;
2019-01-31 01:50:00;20,3;7,8;7,2;;1,7;;7,2;34;65;4,7;3,2;68;769,6;0;0;
2019-01-31 02:00:00;20,3;7,8;7,2;;1,7;;7,2;34;65;6,5;3,2;77;769,6;0;0;
2019-01-31 02:50:00;19,9;6,6;6,7;;1,1;;6,1;35;69;0;0;85;769,3;0;0;
2019-01-31 03:00:00;19,8;6,7;6,7;;1,1;;6,7;35;68;0;0;85;769,1;0;0;
2019-01-31 03:10:00;19,8;5,7;5,6;;0,6;;5,6;35;70;0;0;274;769,2;0;0;
2019-01-31 03:20:00;19,7;4,6;4,4;;0;;4,4;35;72;0;0;221;769,2;0;0;
2019-01-31 03:40:00;19,5;3,9;3,9;;0;;3,9;35;76;1,4;0;356;769,3;0;0;
2019-01-31 03:50:00;19,4;3,9;3,9;;0;;3,9;35;76;0;0;355;769,3;0;0;
2019-01-31 04:00:00;19,3;3,7;3,9;;0;;3,9;35;77;0;0;355;769,3;0;0;
2019-01-31 04:10:00;19,2;3,8;3,9;;0,6;;3,9;35;78;0;0;15;769,3;0;0;
2019-01-31 04:20:00;19,2;4,3;4,4;;0,6;;4,4;35;76;0;0;30;769,6;0;0;
2019-01-31 04:30:00;19,1;4,9;5;;0,6;;4,4;35;73;0;0;30;769,5;0;0;
2019-01-31 04:40:00;19;5,2;4,4;;0,6;;5;35;71;4,7;1,4;48;769,6;0;0;
2019-01-31 04:50:00;18,9;5,5;5,6;;0,6;;5;35;70;4,7;1,4;65;769,5;0;0;
2019-01-31 05:00:00;18,9;5,6;5;;0,6;;5,6;35;69;3,2;0;65;769,5;0;0;
2019-01-31 05:10:00;18,8;5,3;5,6;;0;;5;35;70;3,2;0;78;769,5;0;0;
2019-01-31 05:20:00;18,8;4,8;5;;0;;4,4;35;71;3,2;1,4;49;769,5;0;0;
2019-01-31 05:30:00;18,7;4,6;3,3;;0;;4,4;35;71;4,7;1,4;15;769,6;0;0;
2019-01-31 05:40:00;18,7;4,2;4,4;;-0,6;;3,9;35;72;4,7;1,4;6;769,6;0;0;
2019-01-31 05:50:00;18,6;3,7;3,9;;-0,6;;3,3;35;73;0;0;352;769,6;0;0;
2019-01-31 06:00:00;18,6;3,3;3,3;;-0,6;;3,3;35;75;0;0;352;769,9;0;0;
2019-01-31 06:10:00;18,5;3;2,8;;-0,6;;2,8;35;77;0;0;352;770,1;0;0;
2019-01-31 06:20:00;18,4;3,2;3,3;;-0,6;;3,3;35;76;3,2;1,4;18;770,2;0;0;
2019-01-31 06:40:00;18,2;3,1;3,3;;-0,6;;2,8;35;76;0;0;18;770,3;0;0;
2019-01-31 06:50:00;18,2;3,1;3,3;;-0,6;;2,8;35;77;0;0;27;770,4;0;0;
2019-01-31 07:00:00;18,1;3,3;3,3;;-0,6;;3,3;35;76;0;0;39;770,6;0;0;
2019-01-31 07:10:00;18,1;3,1;3,3;;-0,6;;2,8;35;76;0;0;33;770,8;0;0;
2019-01-31 07:20:00;18;3,6;3,3;;-0,6;;3,3;35;75;0;0;30;771;0;0;
2019-01-31 07:30:00;17,9;3,9;3,9;;-0,6;;3,9;35;74;0;0;56;771,1;0;0;
2019-01-31 07:40:00;17,9;4,4;4,4;;0;;4,4;35;72;0;0;32;771,1;0;0;
2019-01-31 07:50:00;17,9;4,8;5;;0;;4,4;35;71;0;0;49;771,3;0;0;
2019-01-31 08:00:00;17,9;5,4;5,6;;0,6;;5;35;70;0;0;10;771,4;0;0;
2019-01-31 08:10:00;18;6,1;6,1;;0,6;;5,6;35;68;0;0;42;771,5;0;0;
2019-01-31 08:20:00;18,1;6,4;6,7;;0,6;;6,1;35;66;0;0;27;771,7;0;0;
2019-01-31 08:30:00;18,1;6,8;5,6;;0,6;;6,7;35;64;11,2;4,7;349;771,7;0;0;
2019-01-31 08:40:00;18,3;7,6;7,8;;0,6;;7,2;35;61;9,7;3,2;13;771,7;0;0;
2019-01-31 08:50:00;18,4;8,4;7,2;;0,6;;7,8;35;59;9,7;4,7;33;771,7;0;0;
2019-01-31 09:00:00;18,6;9,3;8,9;;1,1;;8,9;35;56;9,7;3,2;6;771,8;0;0;
2019-01-31 09:10:00;18,8;9,9;9,4;;1,1;;9,4;35;55;7,9;4,7;13;772;0;0;
