Fecha (America/Mexico_City);Tempin (°C);Temp (°C);Chill (°C);Dewin (°C);Dew (°C);Heatin (°C);Heat (°C);Humin (%);Hum (%);Wspdhi (km/h);Wspdavg (km/h);Wdiravg (°);Bar (mmHg);Rain (mm);Rainrate (mm/h);
2019-06-20 14:20:00;27,5;27,6;27,8;;13,3;;27,2;40;42;13;4,7;323;764,1;0;0;
2019-06-20 14:30:00;27,3;26,6;26,1;;16,1;;26,7;47;52;24,1;11,2;17;763,8;0;0;
2019-06-20 14:40:00;27,1;25,9;26,1;;16,1;;26,1;48;55;25,9;14,4;103;763,4;0;0;
2019-06-20 14:50:00;26,8;25,7;23,9;;16,7;;26,1;52;58;27,4;14,4;357;763,3;0;0;
2019-06-20 15:00:00;26,6;25,6;25;;16,1;;26,1;51;57;24,1;16,2;91;763;0;0;
2019-06-20 15:10:00;;;;;;;;;;;;;762,7;0;0;
2019-06-20 15:20:00;26,6;25,2;23,9;;15,6;;25,6;50;56;30,6;17,6;99;762,7;0;0;
2019-06-20 15:30:00;26,4;25,7;25;;17,8;;26,1;54;61;27,4;16,2;335;762,4;0;0;
2019-06-20 15:40:00;26,2;25,4;24,4;;16,1;;26,1;54;57;28,8;17,6;92;762,1;0;0;
2019-06-20 15:50:00;26,3;25,8;24,4;;16,7;;26,1;52;58;25,9;14,4;107;762;0;0;
2019-06-20 16:00:00;26,2;25,6;23,9;;16,1;;26,1;51;55;28,8;17,6;84;762;0;0;
2019-06-20 16:10:00;26,3;25,7;25,6;;16,7;;26,1;54;58;28,8;14,4;121;761,9;0;0;
2019-06-20 16:20:00;26,4;26;25;;16,7;;26,7;53;57;22,7;13;20;761,9;0;0;
2019-06-20 16:30:00;26,4;25,8;24,4;;16,1;;26,1;50;55;25,9;14,4;110;761,8;0;0;
2019-06-20 16:40:00;26,6;25,8;25;;16,1;;26,1;50;55;27,4;16,2;110;761,8;0;0;
2019-06-20 16:50:00;26,7;26,2;25;;15,6;;26,1;48;52;25,9;14,4;113;761,5;0;0;
2019-06-20 17:00:00;26,6;26,2;26,1;;15;;26,1;49;51;22,7;13;102;761,7;0;0;
2019-06-20 17:20:00;26,4;25,4;25;;15;;25,6;48;53;24,1;14,4;334;761,3;0;0;
2019-06-20 17:30:00;26,5;25,4;25,6;;14,4;;25,6;47;51;25,9;11,2;334;761,2;0;0;
2019-06-20 17:40:00;26,3;25,6;25,6;;15;;25,6;48;52;20,9;11,2;127;761,1;0;0;
2019-06-20 17:50:00;26,3;25,3;25;;15;;25,6;48;53;19,4;13;109;761,2;0;0;
2019-06-20 18:00:00;26,4;25,2;24,4;;15;;25,6;49;54;14,4;7,9;95;761,2;0;0;
2019-06-20 18:10:00;26,2;24,7;24,4;;15;;25;49;55;16,2;9,7;99;761,2;0;0;
2019-06-20 18:20:00;25,7;24,5;23,3;;15;;25;49;55;19,4;11,2;28;761;0;0;
2019-06-20 18:30:00;25,9;24,5;23,3;;14,4;;24,4;48;53;19,4;11,2;347;761,2;0;0;
2019-06-20 18:40:00;25,9;24,3;24,4;;15;;24,4;49;56;16,2;9,7;91;761,6;0;0;
2019-06-20 18:50:00;25,9;24,2;24,4;;14,4;;24,4;49;55;13;7,9;118;761,6;0;0;
2019-06-20 19:00:00;25,7;24,1;23,9;;14,4;;24,4;49;55;17,6;7,9;112;761,5;0;0;
2019-06-20 19:10:00;25,4;23,9;23,9;;14,4;;24,4;49;56;19,4;9,7;50;761,5;0;0;
2019-06-20 19:20:00;25,1;23,8;23,9;;15;;24,4;52;59;19,4;9,7;94;761,5;0;0;
2019-06-20 19:30:00;25,8;23,3;23,3;;16,1;;23,9;53;64;16,2;9,7;109;761,8;0;0;
2019-06-20 19:40:00;25,6;22,8;22,8;;16,1;;23,3;42;66;16,2;11,2;115;762,3;0;0;
2019-06-20 19:50:00;25,9;22,6;22,8;;16,1;;22,8;42;66;16,2;9,7;96;761,8;0;0;
2019-06-20 20:00:00;25,8;22,3;22,2;;16,1;;22,8;46;68;14,4;7,9;114;762,1;0;0;
2019-06-20 20:10:00;26,3;22,2;22,2;;16,1;;22,2;48;69;9,7;1,4;176;762,4;0;0;
2019-06-20 20:20:00;26,7;20,7;20,6;;13,9;;20,6;48;66;20,9;9,7;129;762,3;0;0;
2019-06-20 20:30:00;26,9;20,3;20;;14,4;;20,6;48;70;16,2;6,5;269;762,6;0;0;
2019-06-20 20:40:00;27,1;20,1;20;;15;;20,6;48;72;17,6;9,7;175;762,7;0;0;
2019-06-20 20:50:00;27,1;20;20;;16,1;;20,6;48;77;13;6,5;236;762,7;0;0;
2019-06-20 21:00:00;27,1;19,9;20;;16,7;;20,6;49;81;11,2;6,5;180;762,6;0;0;
2019-06-20 21:10:00;27,1;19,8;20;;16,7;;20,6;49;82;9,7;6,5;155;762,4;0;0;
2019-06-20 21:20:00;27,1;19,4;19,4;;17,2;;20;49;86;7,9;4,7;178;762,4;0;0;
2019-06-20 21:30:00;27,1;19,3;19,4;;17,2;;20;49;87;6,5;3,2;185;762,7;0;0;
2019-06-20 21:50:00;27,1;18,8;18,3;;15,6;;19,4;50;81;24,1;13;269;763,8;0;0;
2019-06-20 22:00:00;27,1;19;18,3;;15;;19,4;50;77;17,6;9,7;252;763,9;0;0;
2019-06-20 22:10:00;26,9;18,7;18,9;;14,4;;18,9;50;75;35,3;14,4;268;763,6;0;0;
2019-06-20 22:20:00;26,8;17,6;16,7;;12,8;;17,2;50;73;24,1;9,7;297;763,3;1;10,8;
2019-06-20 22:30:00;26,7;16,9;17,2;;12,8;;16,7;50;77;14,4;7,9;271;763,4;2,2;3,8;
2019-06-20 22:40:00;26,6;16,7;16,7;;13,3;;16,7;50;81;7,9;1,4;151;763,6;2,2;1;
2019-06-20 22:50:00;26,5;16,4;16,7;;13,9;;16,7;50;86;6,5;3,2;171;763,7;2,2;0;
2019-06-20 23:00:00;26,4;16,5;16,7;;14,4;;16,7;50;86;9,7;4,7;147;763,9;2,2;0;
2019-06-20 23:10:00;26,3;16,7;16,7;;14,4;;16,7;51;86;6,5;1,4;307;764,4;2,2;0;
2019-06-20 23:20:00;26,3;16,8;16,7;;15;;17,2;51;88;6,5;3,2;299;764,6;2,2;0;
2019-06-20 23:30:00;26,2;16,9;17,2;;15;;17,2;51;88;6,5;3,2;315;764,8;2,2;0;
2019-06-20 23:40:00;26,2;16,9;17,2;;15;;17,2;51;88;7,9;3,2;301;764,9;2,2;0;
2019-06-20 23:50:00;26,2;16,9;17,2;;15;;17,2;51;88;6,5;3,2;314;765,1;2,2;0;
2019-06-21 00:00:00;26,2;17;17,2;;15;;17,2;51;87;7,9;3,2;293;765,4;0;0;
2019-06-21 00:10:00;26,1;17,1;17,2;;15;;17,2;51;87;3,2;0;158;765,6;0;0;
2019-06-21 00:20:00;26,1;16,9;17,2;;14,4;;17,2;51;85;0;0;307;765,7;0;0;
2019-06-21 00:30:00;26;17,2;17,2;;15;;17,2;51;87;0;0;165;765,7;0;0;
2019-06-21 00:40:00;26;17,2;17,2;;15;;17,2;51;87;3,2;0;321;765,9;0;0;
2019-06-21 00:50:00;26;17,2;17,2;;15;;17,2;52;88;0;0;321;765,8;0;0;
2019-06-21 01:00:00;25,9;17,1;17,2;;15;;17,2;52;88;0;0;341;765,7;0;0;
2019-06-21 01:10:00;25,8;17,2;17,2;;15;;17,2;52;87;1,4;0;309;765,5;0;0;
2019-06-21 01:20:00;25,9;17,3;17,2;;15;;17,2;52;85;3,2;1,4;304;765,3;0;0;
2019-06-21 01:30:00;25,8;17,2;17,2;;15;;17,2;52;86;0;0;304;765,4;0;0;
2019-06-21 01:40:00;25,8;16,9;16,7;;15;;17,2;52;87;0;0;304;765,3;0;0;
2019-06-21 01:50:00;;;;;;;16,7;52;89;0;0;131;765,1;0;0;
2019-06-21 02:00:00;25,7;16,2;16,1;;14,4;;16,7;52;89;0;0;131;765,1;0;0;
2019-06-21 02:10:00;25,6;16;16,1;;14,4;;16,1;52;91;0;0;131;765,1;0;0;
2019-06-21 02:20:00;25,6;15,7;15,6;;14,4;;16,1;52;92;0;0;131;765;0;0;
2019-06-21 02:30:00;25,4;15,7;15,6;;14,4;;16,1;53;92;0;0;131;764,8;0;0;
2019-06-21 02:40:00;25,4;15,1;15;;13,9;;15,6;53;92;0;0;131;764,5;0;0;
2019-06-21 02:50:00;25,3;15,3;15,6;;14,4;;15,6;53;94;0;0;131;764,5;0;0;
2019-06-21 03:00:00;25,3;15,3;15,6;;14,4;;15,6;53;93;0;0;131;764,5;0;0;
2019-06-21 03:10:00;25,2;15,1;15;;13,9;;15,6;53;93;0;0;131;764,3;0;0;
2019-06-21 03:20:00;25,2;15,3;15,6;;14,4;;15,6;53;94;0;0;131;764,2;0;0;
2019-06-21 03:30:00;25,1;15,4;15,6;;14,4;;15,6;53;94;0;0;131;764;0;0;
2019-06-21 03:40:00;25;15,9;16,1;;15;;16,1;53;93;0;0;298;764,1;0;0;
2019-06-21 03:50:00;24,9;15,9;16,1;;15;;16,1;53;93;3,2;0;286;764;0;0;
2019-06-21 04:00:00;24,9;15,8;16,1;;15;;16,1;54;93;1,4;0;286;763,9;0;0;
2019-06-21 04:10:00;24,9;15,6;15,6;;14,4;;16,1;53;94;0;0;286;763,6;0;0;
2019-06-21 04:20:00;24,8;15,6;15,6;;14,4;;16,1;54;94;0;0;286;763,7;0;0;
2019-06-21 04:30:00;24,8;15,3;15,6;;14,4;;15,6;54;94;0;0;286;763,6;0;0;
2019-06-21 04:40:00;24,7;15,1;15;;14,4;;15,6;54;95;1,4;0;286;763,6;0;0;
2019-06-21 04:50:00;24,7;15,2;15;;14,4;;15,6;54;95;1,4;0;286;763,6;0;0;
2019-06-21 05:00:00;24,6;15,1;15;;14,4;;15,6;54;95;0;0;286;763,6;0;0;
2019-06-21 05:10:00;24,6;14,8;15;;13,9;;15;54;95;0;0;286;763,6;0;0;
2019-06-21 05:20:00;24,4;14,6;14,4;;13,9;;14,4;54;95;0;0;286;763,6;0;0;
2019-06-21 05:30:00;24,4;14,6;14,4;;13,9;;14,4;54;95;0;0;286;763,6;0;0;
2019-06-21 05:40:00;24,3;14,6;14,4;;13,9;;14,4;54;95;0;0;286;763,6;0,2;0;
2019-06-21 05:50:00;24,3;14,6;14,4;;13,9;;14,4;54;95;4,7;1,4;269;763,6;0,2;0;
2019-06-21 06:00:00;24,3;;;;;;;;;;;;;;;
2019-06-21 06:10:00;24,2;14,7;14,4;;13,9;;15;54;94;3,2;0;216;763,9;0,2;0;
2019-06-21 06:20:00;24,2;14,6;14,4;;13,9;;14,4;54;94;4,7;0;169;763,9;0,2;0;
2019-06-21 06:30:00;24,1;14,2;14,4;;13,3;;14,4;54;94;3,2;0;169;764;0,2;0;
2019-06-21 06:40:00;24,1;14,1;13,9;;13,3;;13,9;54;94;1,4;0;185;764,1;0,2;0;
2019-06-21 06:50:00;24,1;14,2;14,4;;13,3;;14,4;57;94;0;0;248;764,2;0,2;0;
2019-06-21 07:00:00;24,1;14,2;14,4;;13,3;;14,4;58;93;3,2;0;295;764,3;0,2;0;
2019-06-21 07:10:00;23,9;14,3;14,4;;13,3;;14,4;58;93;6,5;3,2;257;764,5;0,2;0;
2019-06-21 07:20:00;23,9;14,3;14,4;;12,8;;14,4;58;92;4,7;1,4;276;764,7;0,2;0;
2019-06-21 07:30:00;23,9;14,4;14,4;;12,8;;14,4;57;91;6,5;1,4;277;764,8;0,2;0;
2019-06-21 07:40:00;23,8;14,5;14,4;;12,8;;14,4;57;90;4,7;0;186;764,9;0,2;0;
2019-06-21 07:50:00;23,8;14,8;15;;13,3;;15;57;89;3,2;0;190;764,9;0,2;0;
2019-06-21 08:00:00;;;15;;13,3;;15;56;89;7,9;3,2;195;765;0,2;0;
2019-06-21 08:10:00;23,7;15,4;15,6;;13,3;;15,6;56;87;9,7;4,7;180;765,1;0,2;0;
2019-06-21 08:20:00;23,7;15,7;15,6;;13,3;;15,6;56;85;9,7;4,7;156;765,1;0,2;0;
2019-06-21 08:30:00;23,7;16,2;16,1;;13,9;;16,1;56;85;6,5;3,2;191;765,3;0,2;0;
2019-06-21 08:40:00;23,7;16,4;16,7;;13,3;;16,7;56;83;11,2;4,7;165;765,4;0,2;0;
2019-06-21 08:50:00;23,8;16,7;16,7;;13,9;;16,7;55;83;7,9;4,7;153;765,4;0,2;0;
2019-06-21 09:10:00;23,9;18,2;18,3;;14,4;;18,3;55;79;6,5;3,2;247;765,4;0,2;0;
2019-06-21 09:30:00;24,2;18,8;18,9;;15;;19,4;55;78;6,5;3,2;261;765,4;0,2;0;
2019-06-21 09:40:00;24,4;19,1;18,9;;15;;19,4;55;78;7,9;3,2;148;765,4;0,2;0;
2019-06-21 09:50:00;24,6;19,9;20;;14,4;;20;54;70;4,7;1,4;304;765,3;0,2;0;
2019-06-21 10:00:00;24,8;20,4;20,6;;14,4;;20,6;54;69;4,7;1,4;292;765,2;0,2;0;
2019-06-21 10:10:00;25,1;21;21,1;;14,4;;21,1;54;67;3,2;0;166;765,1;0,2;0;
2019-06-21 10:20:00;25,4;;;;;;;;;;;;;;;
2019-06-21 10:30:00;25,7;21;21,1;;13,9;;20,6;52;63;6,5;3,2;134;765,1;0,2;0;
2019-06-21 10:40:00;25,9;21,6;21,7;;14,4;;21,7;51;63;6,5;1,4;134;765,1;0,2;0;
2019-06-21 10:50:00;26,2;21,9;21,7;;14,4;;21,7;50;62;11,2;3,2;69;765,1;0,2;0;
2019-06-21 11:00:00;26,4;21,9;22,2;;13,9;;21,7;49;60;9,7;4,7;110;765;0,2;;
2019-06-21 11:10:00;26,5;21,9;22,2;;14,4;;21,7;50;62;6,5;3,2;281;764,9;0,2;0;
2019-06-21 11:20:00;26,8;22,6;22,8;;13,9;;22,8;50;59;7,9;1,4;359;764,8;0,2;0;
